,Link,Body_text
36,https://www.iha.com.tr/haber-isgucu-kaybi-ve-artan-issizlik-dunya-ulkelerini-imfye-mecbur-birakiyor-843578/,"
	Uluslararası Çalışma Örgütü (ILO) verilerine göre dünyada koronavirüs salgınının yayılmasını engellemek için alınan tedbirler kapsamında işyerlerinin tam ya da kısmi olarak kapatılması 2,7 milyar kişiyi doğrudan etkiledi. Dünyadaki toplam işgücünün yüzde 81'ine denk gelen 2,7 milyar kişi içinde koronavirüsten en çok etkilenen sektörlerden turizm, seyahat ve gayrimenkulde çalışanlar için kalıcı istihdam kayıpları bekleniyor. Uzmanlar, gelirlerin büyük bölümünü bu sektörlerden elde eden ülkelerde işsizliğin de tetikleyeceği ekonomik sıkıntıların baş gösterebileceğini belirtiyor.
“IMF'den alınan yardım ekonomik sorunları derinleştiriyor”
	Çıkmaza giren ülkelerin Uluslararası Para Fonu'ndan (IMF) yardım isteyeceğini ve bu durumun ekonomik sorunları derinleştireceğini söyleyen Dr. Aziz Hatipağaoğlu, “Daha önce bir kaç kez yaşadığımız gibi IMF'ten kaynak almak yoluna gitmek, aynı filmi bir kaç kez seyretmekten başka bir anlam ifade etmiyor. Bugüne kadar IMF ile yolu kesişip de sorunları çözülmüş, ekonomisi güçlenmiş başarı hikayesi oluşturacak bir ülke bulunmuyor. Nitekim Washington Uzlaşması dayatmaları altında bir çok ülkenin de büyük sıkıntılar yaşadığını gördük.” dedi.
“Türkiye küçülme beklentilerini en aza indirecek potansiyele sahip”
	IMF'nin 2020 yılı için dünya ekonomisinde yüzde 3, Türkiye'de ise yüzde 5 küçülme yaşanacağını tahmin ettiğini belirten Dr. Aziz Hatipağaoğlu, “Türkiye'de beklentilerin üzerinde rakamlar elde edebilmek için istihdamı güçlendirmek durumundayız. İlk aşamada desteklenecek sektörler yeniden belirlenmeli, katma değer ve istihdam oluşturma özellikleri önde tutulmalıdır. Bilhassa ara malı üretimi yapacak işletmelere geniş kapsamlı destekler sağlanmalıdır. Çünkü tedarik zincirinin önemli ölçüde yurt dışı kaynaklara bağımlı olması ülkemiz ekonomisi açısından ciddi bir güvenlik sorunu oluşturuyor. Türkiye potansiyeli ve genç nüfusuyla tüm bu sorunların üstesinden gelebilir.” şeklinde konuştu.
“Türkiye'de ekonomik büyüme işgücünün ayakta kalmasına bağlı”
	Türkiye'de çalışan nüfusun yüzde 95,5'inin krizlerden doğrudan etkilendiğini ifade eden Dr. Aziz Hatipağaoğlu, “İstihdam edilen nüfusun yüzde 69,9'i ücretli veya yevmiyeli, yüzde 8,7'si ise ücretsiz aile işçisi durumunda. Kendi hesabına çalışan esnaf ve zanaatkârların yüzde 16,9'luk oran da eklenince; istihdam edilebilen 27,3 milyonluk nüfusun yüzde 95,5'ini bu kesimlerden oluşuyor. Herhangi bir kriz anında en olumsuz şekilde etkilenen, gelirinin büyük bir bölümünü kaybedenler de yine bu kesim. Dolayısıyla ülkemizi diri ve ayakta tutabilmek için bu kesimlerin güçlü olması gerekir. O nedenle koronavirüs salgınının oluşturduğu toplumsal ve ekonomik sorunların mümkün olan en hızlı şekilde çözülmesi büyük önem taşıyor” dedi.
“Sürdürülebilir büyüme için nüfus artışı ve genç istihdamı hayati önem taşıyor”
	Türkiye'nin ekonomiyi güçlü şekilde destekleyecek mali ve para politikalarıyla büyüme yönünde acil adımlar atması gerektiğini belirten Dr. Aziz Hatipağaoğlu, “Ülkemizin bu dönemde en az yüzde 5 düzeyinde bir büyüme oranını sürdürülebilir kılması şart. 2019 yılı sonunda 82,9 milyon olan nüfusumuzun 2025 sonunda 88,8 milyona ulaşması bekleniyor. Bu veriler önümüzdeki 6 yıl içinde nüfusumuzun yıllık bileşik büyüme oranının yüzde 1,16 düzeyinde olacağı gösteriyor. 2025 yılında genç nüfus bağımlılık oranımız ise pek değişmeyerek yüzde 33,3 düzeyinde olacak. Bu demektir ki gelecek 6 yıl içinde artan nüfusumuza yeni istihdam imkânları oluşturmak durumundayız. Bu da sürdürülebilir bir büyüme yolunda olmamızla ve büyümenin katma değerli sektörlerden gelmesiyle mümkün.” ifadelerini kullandı."
37,https://www.iha.com.tr/haber-allianzin-reklam-kampanyasina-uluslararasi-odul-843576/,"
	Allianz Türkiye, ‘Allianz Seninle' sloganıyla geçen yıl hayata geçirdiği reklam kampanyası ile uluslararası reklamcılık ödülleri organizasyonu New York Festivals Advertising Awards'de ‘Bronz' ödüle layık görüldü. Allianz Türkiye, 1957'ten bu yana farklı mecralarda üreticiliği onurlandıran ve jüri koltuğundaki dünyaca ünlü reklamcıların binlerce reklamı değerlendirdiği organizasyonda ‘Finansal Reklam' kategorisinde Bronz ödülün sahibi oldu.
	Reklam kampanyasının uluslararası platformda onurlandırılmasından dolayı büyük mutluluk duyduklarını belirten Allianz Türkiye Pazarlama ve Dijital Sigortalar Genel Müdür Yardımcısı Onur Kırcı, ""Allianz Türkiye olarak tüm faaliyetlerimizde odak noktamız müşterilerimiz. Müşterilerimizin sadece sigorta masraflarını karşılamanın ötesinde, ihtiyaç duydukları her anda, hayatın her evresinde yanlarında olduğumuzu hissettirmeye çalışıyor ve ‘Allianz Seninle' diyoruz. Dijitalizasyon odaklı yeni nesil sigortacılığa öncülük eden şirketimizin yol haritasını, sigortalılarımızın beklentileri belirliyor. Geniş bir hedef kitleye hitap etmek istediğimiz bu kampanyamızda da odağımızda müşterilerimiz ve Türkiye'de yaşayan herkes vardı. Her anı paylaşan, birbirlerinin yanında olan bir baba ile oğlunu anlatan reklam filmimizde sevdiklerinin ‘yanında olmanın' önemini anlatıyoruz. Şirket olarak sigortalılarımıza en iyi şekilde hizmet vermek için çalışmaya devam ediyoruz."" dedi.
Birbirinden hiç ayrılmayan baba ile oğulun hikâyesi anlatılıyor
	Şirket, geçen yıl hayata geçirdiği ve ‘Yaşam Döngüsü' ismini verdiği reklam kampanyasında sigortalılarına ‘Sen Hep Yanlarında Ol Diye; Allianz Seninle ve Sevdiklerinle' diye seslenmişti. Concept Reklam Ajansı tarafından hazırlanan reklam filmi, bir baba ile oğulun, 30 yıllık zaman dilimindeki değişimleri, birbirlerine hastalıkta, sağlıkta, üzüntü ve mutlulukta verdiği destek, duygu dolu sahnelerle izleyiciye ulaşmıştı. Filmde, hayat ne getirirse getirsin birbirinden hiç ayrılmayan baba ile oğulun hikâyesine Cem Adrian ve Hande Mehan tarafından seslendirilen, söz ve müziği İlhan Şeşen'e ait ‘Sen Benim Şarkılarımsın' parçası eşlik etmişti. ‘Yaşam Döngüsü' reklam filmi Türkiye'nin önemli pazarlama etkinliklerinden olarak kabul edilen Kristal Elma'da ‘Büyük Ödül'e layık görülmüş, Epica 2019'da da ülkemizi temsil eden az sayıda çalışmanın içinde yer alarak Bronz ödül kazanmıştı."
38,https://www.iha.com.tr/haber-bakan-pakdemirli-2-bin-153-personel-alimiyla-ilgili-basvurular-15-22-mayis-tarihleri-arasinda-baslayacak-843571/,"
	Tarım ve Orman Bakanı Pakdemirli, video konferansla yapılan toplantıda 81 ildeki 922 Tarım ve Orman İlçe Müdürü ile bir araya geldi. Pandemi nedeniyle Ramazan'ın bu yıl buruk ve mahzun geçirildiğini dile getiren Pakdemirli, alınan tedbirler sayesinde Türkiye'nin salgınla mücadelede örnek gösterilen bir ülke olduğunu, bu süreçte tarım ve orman sektörünün de büyük bir gayret ve emek ortaya koyarak ülkenin dik duruşuna omuz verdiğini söyledi. Cumhurbaşkanlığı Hükümet Sistemi ile birlikte verilen desteklerle tarımsal üretimdeki artışın büyük bir ivme kazandığını belirten Pakdemirli, ""Tarım orman sektörü olarak 2019 yılında GSYH'ye yüzde 6,4'lik bir katkı yaparak, ülke ekonomisine de güçlü bir destek sağladık. Bugün ülkemiz tarımsal gayri safi milli hasıla açısından Hollanda, İspanya, Fransa gibi tüm Avrupa ülkelerini geride bırakarak, 48 milyar dolarlık tarımsal hasıla ile Avrupa'da lider konumuna gelmiştir"" diye konuştu.
	Son 18 yılda yapılan yatırımlar ve verilen destekler ile Türkiye'nin güçlü bir tarım ve orman altyapısına kavuştuğunu anlatan Pakdemirli, bu dönemde sektöre 310 milyar lira destek verdiklerini, 565 baraj inşa ettiklerin, 6,6 milyon hektar araziyi sulamaya açtıklarını ve böylece tarımsal hasılayı 7,5 kat artışla 275 milyar liraya ulaştırdıklarını söyledi. Bakan Pakdemirli, geçen yıl 15 yıl aranın ardından ""Ortak Akıl Buluşması"" adıyla 3. Tarım Orman Şurası'nı topladıklarına ve Ocak ayında şurayla ilgili 38 eylem planını hayata geçirmek üzere kamuoyuyla paylaştıklarına dikkati çekti. Yine geçen yıl milli bir seferberliğe dönüşen ""Geleceğe Nefes"" kampanyasını Gines rekoruyla taçlandırdıklarını anımsatan Pakdemirli, ""Şimdi de sağlık çalışanlarımız için 'Sağlık Kahramanları Hatıra Ormanı' kampanyasını başlattık. Bu çerçevede toplam 1 milyon 61 bin 635 fidanı 81 ilimizde toprakla buluşturacağız. Buradan herkesi sağlık çalışanlarımız için gelecegenefes.com sitesinden fidan sahiplenmeye ve geleceğe nefes olmaya davet ediyorum"" şeklinde konuştu.
	Salgın nedeniyle tarım sektörünün sekteye uğramaması ve gıda arz güvenliğinde bir sıkıntı yaşanmaması için birçok çalışmayı hayata geçirdiklerini anlatan Bakan Pakdemirli, kurdukları ürün masalarıyla 50'ye yakın ürünü yakından takip ettiklerini, aşı çalışmalarına dahil olduklarını, çiftçi borçlarıyla ilgili ertelemeye gittiklerini, çiğ sütte prim desteğini artırdıklarını, küçük aile işletmelerine hayvan başına 65 lira olmak üzere toplamda 100 milyon liralık yem desteği ödemesini başlattıklarını bildirdi. Hasattan önce hububat ve bakliyat alım fiyatlarını açıkladıklarını dile getiren Pakdemirli, çiftçilerin eğitim ve bilgi ihtiyacını karşılamak amacıyla uzaktan eğitim portalı olan Tarım Orman Akademisi'ni ve sözleşmeli tarımın yaygınlaştırılması ve pazarlama sorununun çözümü amacıyla da tüm tarafların bir araya getirildiği Dijital Tarım Pazarı'nı hayata geçirdiklerini söyledi. Bakanlık politikalarının sahada hakim olmasını ilçe müdürlerinin sağlayacağını dile getiren Pakdemirli, şöyle konuştu:
	""Öncelikle sizlerden beklentim çiftçilerimizin her türlü sorununda yanlarında olmanız ve ilçenizde tarımsal hasılayı artırmaya yönelik çalışma yürütmeniz. Kırmızı et üretiminde, dünya ile rekabet edebilir konuma gelmeliyiz. Bu hedefe ulaşmak için küçükbaş yetiştiriciliğine önem veriyoruz. Yetiştiricilerin özellikle et ve sütte üretim maliyetlerini, açıklanan çiğ süt satış fiyatına uyulmasını ve spekülatif fiyat artışı yapan firmaları yakından takip edin. Hayvanların aşılama çalışmalarını hassasiyetle yapılmasını sağlayın. Her zaman dediğimiz 'üreticiyi koruyan, tüketiciyi de kollayan' politikamızın sahada hakim olmasını ancak ve ancak sizler sağlayacaksınız açık söyleyeyim ben, çiftçiye 'hayır' diyen bir müdür istemiyorum. Yetkili sizsiniz, söz sahibi sizsiniz, çözüm makamı sizsiniz. Sizi ehil görmüş, sizi müdür olarak atamışsak, siz de gerekeni yapın. Sorunları çözün, çözemiyorsanız il müdürünüze götürün. Onlar da çözmezse bize ulaştırın, biz her anlamda gerekeni yaparız.""
""Sizler tarımın cephedeki komutanlarısınız""
	Tarım ve orman sektörünün geleceği için teşkilat olarak gece gündüz demeden çalıştıklarını söyleyen Pakdemirli, ilçe müdürlerine şu talimatlarda bulundu:
	""Bir makam odalarınızdan çıkın. Sahada daha etkin olun. Bir gün tarlaya gidin, bir gün çiftliğe. Bir gün korucularımızla bir araya gelin, bir gün ormancılarımızla. Bir gün pazara gidin, bir gün markete. Nabız ölçün, analiz edin. Tavsiye edin, yönetin, yönlendirin. Zira bütün işi saha olan bir sektör, tamamen masadan yönetilemez. Sizlerden istediğim ikinci şey kaynakları daha akıllıca kullanmaya çalışın. Yani hem müdürlüklerinize aktardığımız bütçeleri, hem de yerelden sağlayabildiğimiz kaynakları tasarruflu fakat etkili kullanın. Üçüncüsü ise ürünü sermayeye dönüştürecek, vatandaşı ve yöreyi kalkındıracak her türlü girişimi destekleyin, teşvik edin, sonra da muhakkak ama muhakkak takip edin. Sizlerden dördüncü ricam katma değer üretin. Gördüğüm o ki ürünü ürüne dönüştürmede, katma değere çevirmede eksikliklerimiz var. Bu konuda biraz daha kafa yoracağız. Geleneksel tarımı, verimliliği artıran innovatif/yenilikçi tarım uygulamalarıyla geliştirmeliyiz. Sizlerden beşinci ricam kendinizi yetiştirmeye devam edin, çiftçinize rehber olun, personelinize rehber olun, ilçenizde adaletli, kararlı ve hakkaniyetli bir lider olun. Sizlerden son ricam lütfen sağlığınıza dikkat edin. Çünkü sizler bir milli güvenlik meselesi olan tarımın, milli savunma kadar önemli olan tarımın cephelerimizdeki komutanlarısınız. Bizim güçlü ülke olma idealimiz, dünyayı doyuran ülke olma mücadelemiz sizlerin üstün başarılarıyla, sizlerin yönetimiyle mümkün olacak. Bu bilinçte ve şevkte olduğunuzu biliyorum. Sizlerden daima güzel haberler, gurur verici hikayeler, müjdeler duymak istiyorum.""
Personel alım başvuruları bu ay içinde olacak
	Bakan Pakdemirli, daha önce açıkladıkları 2 bin 153 personel alımıyla ilgili başvuruları 15-22 Mayıs tarihleri arasında almaya başlayacaklarını bildirdi."
39,https://www.iha.com.tr/haber-demand-grup-yonetim-kurulu-baskani-atalay-demirbas-franchise-firsatlarini-anlatti-843560/,"
	Demand Grup Yönetim Kurulu Başkanı Atalay Demirbaş,""Sektörde öncü olarak başlattığıMIZ drone ile gayrimenkul tanıtımında müşteri sunumlarında, gayrimenkulle ilgili fazla bir şey anlatmanıza gerek kalmadan her şeyi net bir biçimde ortaya koyabiliyorsunuz. Portföyümüzde bulunan gayrimenkulları VR (Virtual Reality-Sanal Gerçeklik) gözlükle gezip alma fırsatı da sunuyoruz. Demand Grup porftöyünde VR başta olmak üzere kat planı, iç görünüm ve maket görünümle 4 farklı özel görüntüleme seçeneği sunan bu yenilikçi proje sayesinde ilanlara konu olan gayrimenkuller adeta içindeymiş gibi adım adım gezilebiliyor” dedi.
	Sundukları franchise fırsatı ile sektörde öncü olmayı hedeflediklerini açıklaYAN Demirbaş, ""Gayrimenkul sektöründe işletme sahibi olmanın en cazip yolu franchise almaktan geçiyor. Bu sistem ile iş kurma süresince yaşanan tüm prosedürlerden kurtulmuş olmanın yanında, başarılı bir iş ağının içerisinde yer almak da mümkün “Girişimcilerimize tapu ve satış teknikleri başlıkları altında eğitimler veriyoruz. Başlangıç eğitimleri ücretsiz ve satış konusunda kendini kanıtlamış eğitimciler tarafından veriliyor. Demand Grup'un hukuk bürosu avukatları, ofislerin gayrimenkul konusundaki tüm sorularına telefon veya e-posta ile 24 saat içinde cevap veriyorlar. Franchise ofislerimiz ve ofislerde çalışan gayrimenkul danışmanları , ihtiyaç duyduklarında Merkez ofisimizden her türlü bilgi, doküman ve yardımı alabilmekte. Her franchise işletmesi için bir internet sitesi sağlıyoruz” ifadelerini kullandı.
	Demand İhale ile müşterilerin adil ve şeffaf bir ortamda ‘açık artırma' avantajlarından faydalanmalarına aracılık ettiklerini vurgulayan Demirbaş, piyasa değerinin altında yer alan mülkleri portföylerine çekerek, alıcı ve satıcılara hayli uygun fırsatlar sunduklarını kaydetti.
Drone ile tanıtım, VR gözlük ile satış
	Gelişen teknoloji ile birlikte drone ve VR gözlük ile tanıtım ve satış yapabildiklerini anlatan Demirbaş, “Demand Grup'un drone ile gayrimenkul tanıtımında müşteri sunumlarınızda, gayrimenkulle ilgili fazla bir şey anlatmanıza gerek kalmadan her şeyi net bir biçimde ortaya koyabiliyorsunuz. Portföyümüzde bulunan gayrimenkulları VR (Virtual Reality-Sanal Gerçeklik) gözlükle gezip alma fırsatı da sunuyoruz. Demand Grup porftöyünde VR başta olmak üzere kat planı, iç görünüm ve maket görünümle 4 farklı özel görüntüleme seçeneği sunan bu yenilikçi proje sayesinde ilanlara konu olan gayrimenkuller adeta içindeymiş gibi adım adım gezilebiliyor” şeklinde konuştu."
40,https://www.iha.com.tr/haber-ticaret-bakani-pekcan-asya-pasifik-is-konseyleri-baskanlari-ile-gorustu-843465/,"
	Ticaret Bakanı Ruhsar Pekcan sosyal medya hesabından yaptığı paylaşımda, “DEİK #AsyaPasifik İş Konseyleri Başkanlarımız ve bölge ülkelerinde görev yapan Ticaret Müşavirlerimiz/Ataşelerimizle bir araya gelerek ikili ticari ilişkilerde fırsatlar ve yeni imkanları ele aldık. Katılım sağlayan ve değerli fikirlerini paylaşan tüm katılımcılara teşekkürler” ifadelerine yer verdi.
Mehmet Kalay

	 "
41,https://www.iha.com.tr/haber-serbest-piyasada-altin-fiyatlari-ceyrek-altin-ne-kadar-oldu-843423/,"
	İstanbul Kapalıçarşı'da 391 liradan alınan 24 Ayar Külçe Altın (Gr.) 391,20 liradan, 2 bin 577 liradan alınan Cumhuriyet Ata Lira 2 bin 598 liradan, 356 liradan alınan 22 Ayar Bilezik (Gr.) 360 liradan, 2 bin 518 liradan alınan Lira (Tam) Ziynet 2 bin 538 liradan, bin 259 liradan alınan Yarım Ziynet bin 269 liradan ve 630 liradan alınan Çeyrek Ziynet 635 liradan satıldı."
42,https://www.iha.com.tr/haber-hurma-fiyatlari-yuzde-15-artti-843412/,"
	Dünyayı etkisi altına alan korona virüs Türkiye'de de etkisini gösteriyor. Korona virüs önlemleri kapsamında ithalatın azalması fiyatlara da yansıdı. Ramazan ayında vatandaşlar orucunu genellikle hurmayla açarken bu sene fiyatlar yüzde 15 arttı. Hurma fiyatı türüne göre 100 TL'ye kadar çıkıyor.
	Hurma satıcısı Yücel Söyler bu sene fiyatların geçen seneye göre yüzde 15 arttığını belirterek, “Bu sene fiyatlar geçen seneye göre yüzde 15 arttı. Sebebi ise virüstür. Bütün sınırlar kapalı olduğu için ürün bulmakta zorlanıyoruz. Bulduğumuzda fiyatı yüksek oluyor. Fiyatlar 40 TL'den 100 TL'ye kadar çıkıyor. Satışlarımız diğer ramazanlara göre durgun bu sene” diye konuştu."
43,https://www.iha.com.tr/haber-ticaret-bakani-pekcandan-yerel-para-birimiyle-ticaret-cagrisi-843403/,"
	Ticaret Bakanı Ruhsar Pekcan, Türk Konseyi üyesi ülkelere ticarette yerel para birimlerinin kullanılması çağrısında bulunarak, “Covid-19 salgını döneminde ve takip eden zamanda Türk Konseyi üye ülkeler arasında yerel paralarla ticaretin yaygınlaştırılmasıyla iş dünyasının döviz bulma sıkıntısının önüne geçmiş olacağız. Aramızdaki ticaret hacmini daha hızlı artırabileceğimize inanıyorum ticarette yerel para birimlerinin kullanımının yaygınlaştırılması ile ekonomik bağlar çok daha güçlendirilmiş olacaktır” dedi.

	Temassız ticaretin bu süreçte büyük önem taşıdığını bildiren Bakan Pekcan, Türkiye'nin virüs önlemleri kapsamında aldığı tedbirlere ilişkin bilgiler verdi. Sürecin başında sınırların çoğunun kapatıldığını bildiren Bakan Pekcan, ticaretin insan teması olmadan devam ettirildiğini kaydetti. Temassız ticarette tüm önlemlerin alındığını ifade eden Pekcan, ""En büyük ticaret ortaklarımızdan olan Irak'la ticaretimizi 1 Mart 2020'den itibaren; gümrük kapıları arasındaki tampon bölgede şoför değişimi, dorse değişimi ve konteyner değişimi, gibi 3 farklı yöntemle “temassız” olarak gerçekleştirmeye başladık” diye konuştu.
	Covid-19 salgınının küresel ekonomi ve ticarete büyük zarar verdiğini belirten Bakan Pekcan, ”IMF, Nisan ayında açıkladığı raporda, 2020 yılı küresel büyüme tahminini yüzde 3 olarak açıklamıştır.Dünya Ticaret Örgütü de küresel ekonominin 2020 yılında, iyimser senaryoda yüzde 2,5; kötümser senaryoda ise - yüzde 8,8 küçüleceğini öngörmektedir. Yine Dünya Ticaret Örgütü'ne göre 2020'de küresel ticaret hacmi iyimser senaryoda yüzde 12,9; kötümser senaryoda yüzde 31,9 düşecektir. İyimser tahminlerde bile dünya ekonomisinin ciddi oranda daralması beklenirken, Türk Konseyi üyeleri olarak bu dönemi en az hasarla atlatmak için elimizden geleni yapmalı ve bu süreçteki işbirliğimizi daha da artırmalıyız” dedi.
	“Türk Konseyi Ticareti Kolaylaştırma Strateji Belgesi ne bugüne kadar tatmin edici bir yanıt alınmadığını dile getiren Bakan Pekcan, ""Strateji Belgesinde, bugünkü görüşmemizde de değindiğimiz ve ticareti kolaylaştıracak olan gümrük prosedürlerinin azaltılması, mevzuatta ve ücretlerde şeffaflığın sağlanması, taşımacılığın serbestleştirilmesi ve gümrük idareleri arasında işbirliği olmak üzere 5 ana hedef belirlenmiş ve bu hedeflere ulaşılması için atılması gereken 28 adım tespit edilmiştir. Ayrıca Ticaretin Kolaylaştırılması Komitesinin kurulması suretiyle kurumsal bir alt yapı da üye ülkelere teklif edilmiştir. Bu Strateji Belge'nin Türk Konseyi Sekretaryası için Eylem Planı hazırlamada yol gösterici nitelikte olduğunu düşünüyorum. Ticaretin önündeki engelleri tespit eden ve bu engellerin kaldırılmasına ilişkin somut önerileri içeren bu Eylem Planının üye ülkeler tarafından değerlendirilerek kabul edilmesi Covid-19 salgını sonrası dönemde Türk Konseyinin gücüne güç katacaktır"" şeklinde konuştu.
Hülya Keklik - Erdinç Türkcan"
44,https://www.iha.com.tr/haber-serbest-piyasada-altin-fiyatlari-843373/,"
	İstanbul Kapalıçarşı'da 392 liradan alınan 24 Ayar Külçe Altın (Gr.) 392.20 liradan, 2 bin 583 liradan alınan Cumhuriyet Ata Lira 2 bin 604 liradan, 358 liradan alınan 22 Ayar Bilezik (Gr.) 362 liradan, 2 bin 525 liradan alınan Lira (Tam) Ziynet 2 bin 545 liradan, bin 262 liradan alınan Yarım Ziynet bin 272 liradan ve 631 liradan alınan Çeyrek Ziynet 636 liradan satıyor."
45,https://www.iha.com.tr/haber-otomotiv-pazari-nisan-ayinda-yuzde-146-daraldi-843368/,"
	Otomotiv Distribütörleri Derneği (ODD), '2020 Nisan Otomobil ve Hafif Ticari Araç Pazar Değerlendirme' sonuçlarını açıkladı. Buna göre; Türkiye otomobil ve hafif ticari araç toplam pazarı, 2020 yılı Nisan sonunda bir önceki yılın aynı dönemine göre yüzde 26,3 artarak 150 bin 860 adet olarak gerçekleşti. Otomobil satışları, 2020 yılı ilk dört aylık dönemde geçen yıla göre yüzde 30,3 oranında artarak 121 bin 455 adet olurken, hafif ticari araç pazarı yüzde 12,2 artarak 29 bin 405 adede ulaştı.
	Otomobil ve hafif ticari araç pazarı Nisan ayında ise yüzde 14.6 azalarak 26 bin 457 adede geriledi. Nisan ayında otomobil satışları yüzde 10.6 azalarak 21 bin 823, hafif ticari araç pazarı ise yüzde 29.3 oranında düşüş ile 4 bin 432 adet olarak kaydedildi. Nisan ayında Türkiye'deki araç satışlarının Avrupa'ya göre daha az düştüğünü ortaya koyuyor. Öyle ki, İtalya'daki satışlar Nisan'da yüzde 98 oranında gerilerken, İngiltere pazarı ise Nisan'da yüzde 97.3 oranında azalarak İkinci Dünya Savaşı'ndan beri en düşük seviyeyi gördü.
	Pazarın yüde 83.4'ünü vergi oranları düşük olan A, B ve C segmentlerindeki araçlar oluşturdu. C segmenti otomobiller 73 bin 779 adetle yüzde 60.7, B segmenti otomobiller ise 27 bin 50 adetle yüzde 22,3 pay aldı. Pazarda gerçekleşen otomobil satışları gövde tiplerine göre değerlendirildiğinde ise en çok tercih edilen gövde tipinin önceki dönemlerde olduğu gibi 'Sedan' araçlar olduğu görüldü. Otomobil satışlarının yüzde 45.3'ü sedanlardan oluşurken, sedan otomobilleri yüzde 29.7 pay ile SUV, yüzde 21.5 pay ile hatchback otomobiller takip etti.
	Bu dönemde benzinli otomobil satışları yüzde 47.9 pay, dizel otomobil satışları yüzde 44.5 pay, otogazlı otomobil satışları yüzde 4.4 pay alırken, 115 adet elektrikli ve 3 bin 832 adet hibrit otomobil satışı gerçekleşti.
	Yılın ilk dört ayında gerçekleşen otomobil pazarı motor hacmine göre değerlendirildiğinde ise 1600cc altındaki otomobil satışlarının yüzde 31.4 artarak toplam satışlardan yüzde 94.6 pay aldığı görüldü. 1600-2000cc aralığındaki otomobil satışlarında yaşanan yüzde 8.3 oranında düşüş ise bu gruptaki araçların payının yüzde 2 olmasına yol açtı. 2000cc üstü otomobil satışları da yüzde 33.6 azalarak ilk dört aydaki otomobil satışlarının yüzde 0.2'sini oluşturdu.
Uğur Çetin
	 "
